"Dataset","Label","Variable_Name","Type","Length","Variable_Number","Format","Formatl","Formatd","Informat","Informl","Informd","Number_Obs_Dataset"
"hamriv3","NUM ACT VOXEL TEMP LOBE WM L","HMR_VRA_TLOLWSJ","Num",8,837,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL ME.FR-ORB GY L","HMR_VRA_MFOLGSJ","Num",8,838,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL PERIRHIN CTX R","HMR_VRA_PCORGSJ","Num",8,839,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL S. PARIET LOBU R","HMR_VRA_SPLRGSJ","Num",8,840,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL L.FR-ORB GYRUS L","HMR_VRA_LFOLGSJ","Num",8,841,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL PERIRHIN CTX L","HMR_VRA_PCOLGSJ","Num",8,842,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL I.TEMP GYRUS L","HMR_VRA_ITGLGSJ","Num",8,843,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL TEMP POLE L","HMR_VRA_TPOLGSJ","Num",8,844,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL ENTORHIN CTX L","HMR_VRA_ECOLGSJ","Num",8,845,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL I.OCCIP GYRUS R","HMR_VRA_IOGRGSJ","Num",8,846,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL S. OCCIP GYRUS L","HMR_VRA_SOGLGSJ","Num",8,847,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL L. OC-TEMP GY R","HMR_VRA_LOTRGSJ","Num",8,848,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL ENTORHIN CTX R","HMR_VRA_ECORGSJ","Num",8,849,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL HIPPO L","HMR_VRA_HIPLGSJ","Num",8,850,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL THALA L","HMR_VRA_THALGSJ","Num",8,851,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL PARIET LOBE WM R","HMR_VRA_PLORWSJ","Num",8,852,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL FR CINGU R","HMR_VRA_FCRRGSJ","Num",8,853,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL PARIET CINGU R","HMR_VRA_PCRRGSJ","Num",8,854,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL INSULA L","HMR_VRA_INSLGSJ","Num",8,855,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL POSTCENT GYRUS R","HMR_VRA_PCGRGSJ","Num",8,856,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL LINGU GYRUS R","HMR_VRA_LGYRGSJ","Num",8,857,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL ME.FRAL GYRUS R","HMR_VRA_MEFRGSJ","Num",8,858,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL AMYGDALA L","HMR_VRA_AMYLGSJ","Num",8,859,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL ME.OC-TEMP GY L","HMR_VRA_MOTLGSJ","Num",8,860,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL PARAHIPPO GY R","HMR_VRA_PHGRGSJ","Num",8,861,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL A.LMB INT CAP R","HMR_VRA_ALIRWSJ","Num",8,862,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL MI.TEMP GYRUS R","HMR_VRA_MTGRGSJ","Num",8,863,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL OCCIP POLE R","HMR_VRA_OPORGSJ","Num",8,864,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL CORP CALLO","HMR_VRA_CCABWSJ","Num",8,865,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL FR CINGU L","HMR_VRA_FCRLGSJ","Num",8,866,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL PARIET CINGU L","HMR_VRA_PCRLGSJ","Num",8,867,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL AMYGDALA R","HMR_VRA_AMYRGSJ","Num",8,868,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL I.TEMP GYRUS R","HMR_VRA_ITGRGSJ","Num",8,869,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL S. TEMP GYRUS R","HMR_VRA_STGRGSJ","Num",8,870,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL MI.OCCIP  GYRUS L","HMR_VRA_MOGLGSJ","Num",8,871,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL ANGU GYRUS L","HMR_VRA_ANGLGSJ","Num",8,872,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL ME.OC-TEMP GY R","HMR_VRA_MOTRGSJ","Num",8,873,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL CUNEUS R","HMR_VRA_CUNRGSJ","Num",8,874,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL L. OC-TEMP GY L","HMR_VRA_LOTLGSJ","Num",8,875,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL THALA R","HMR_VRA_THARGSJ","Num",8,876,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL OCCIP POLE L","HMR_VRA_OPOLGSJ","Num",8,877,,0,0,,0,0,600
"hamriv3","NUM ACT VOXEL FORNIX R","HMR_VRA_FORRWSJ","Num",8,878,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL QC","HMR_VRT_QC","Char",8,879,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ME.FR-ORB GY R","HMR_VRT_MFORGSJ","Num",8,880,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL MI.FRAL GYRUS R","HMR_VRT_MIFRGSJ","Num",8,881,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL INSULA R","HMR_VRT_INSRGSJ","Num",8,882,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PRECENT GYRUS R","HMR_VRT_PRGRGSJ","Num",8,883,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL L.FR-ORB GYRUS R","HMR_VRT_LFORGSJ","Num",8,884,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ME.FRAL GYRUS L","HMR_VRT_MEFLGSJ","Num",8,885,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. FRAL GYRUS R","HMR_VRT_SFGRGSJ","Num",8,886,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL GLOB PALLAD R","HMR_VRT_GPARWSJ","Num",8,887,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL GLOB PALLAD L","HMR_VRT_GPALWSJ","Num",8,888,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PUTAMEN L","HMR_VRT_PUTLGSJ","Num",8,889,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL I.FR GYRUS L","HMR_VRT_IFGLGSJ","Num",8,890,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PUTAMEN R","HMR_VRT_PUTRGSJ","Num",8,891,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL FR LOBE WM R","HMR_VRT_FLORWSJ","Num",8,892,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PARAHIPPO GY L","HMR_VRT_PHGLGSJ","Num",8,893,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ANGU GYRUS R","HMR_VRT_ANGRGSJ","Num",8,894,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL TEMP POLE R","HMR_VRT_TPORGSJ","Num",8,895,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL SUBTHALA NUCL R","HMR_VRT_STNRWSJ","Num",8,896,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL NUCL ACCUM R","HMR_VRT_NACRGSJ","Num",8,897,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL UNCUS R","HMR_VRT_UNCRGSJ","Num",8,898,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL FORNIX L","HMR_VRT_FORLWSJ","Num",8,899,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL FR LOBE WM L","HMR_VRT_FLOLWSJ","Num",8,900,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PRECUNEUS R","HMR_VRT_PRERGSJ","Num",8,901,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL SUBTHALA NUCL L","HMR_VRT_STNLWSJ","Num",8,902,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL P.LMB INT CAP & PED L","HMR_VRT_PLILWSJ","Num",8,903,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL P.LMB INT CAP & PED R","HMR_VRT_PLIRWSJ","Num",8,904,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL HIPPO R","HMR_VRT_HIPRGSJ","Num",8,905,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL I.OCCIP GYRUS L","HMR_VRT_IOGLGSJ","Num",8,906,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. OCCIP GYRUS R","HMR_VRT_SOGRGSJ","Num",8,907,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL CAUDA NUCL L","HMR_VRT_CNULGSJ","Num",8,908,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S.MARGIL GYRUS L","HMR_VRT_SMGLGSJ","Num",8,909,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL A.LMB INT CAP L","HMR_VRT_ALILWSJ","Num",8,910,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL OCCIP LOBE WM R","HMR_VRT_OLORWSJ","Num",8,911,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL MI.FRAL GYRUS L","HMR_VRT_MIFLGSJ","Num",8,912,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. PARIET LOBU L","HMR_VRT_SPLLGSJ","Num",8,913,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL CAUDA NUCL R","HMR_VRT_CNURGSJ","Num",8,914,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL CUNEUS L","HMR_VRT_CUNLGSJ","Num",8,915,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PRECUNEUS L","HMR_VRT_PRELGSJ","Num",8,916,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PARIET LOBE WM L","HMR_VRT_PLOLWSJ","Num",8,917,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL TEMP LOBE WM R","HMR_VRT_TLORWSJ","Num",8,918,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S.MARGIL GYRUS R","HMR_VRT_SMGRGSJ","Num",8,919,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. TEMP GYRUS L","HMR_VRT_STGLGSJ","Num",8,920,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL UNCUS L","HMR_VRT_UNCLGSJ","Num",8,921,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL MI.OCCIP  GYRUS R","HMR_VRT_MOGRGSJ","Num",8,922,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL MI.TEMP GYRUS L","HMR_VRT_MTGLGSJ","Num",8,923,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL LINGU GYRUS L","HMR_VRT_LGYLGSJ","Num",8,924,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. FRAL GYRUS L","HMR_VRT_SFGLGSJ","Num",8,925,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL NUCL ACCUM L","HMR_VRT_NACLGSJ","Num",8,926,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL OCCIP LOBE WM L","HMR_VRT_OLOLWSJ","Num",8,927,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL POSTCENT GYRUS L","HMR_VRT_PCGLGSJ","Num",8,928,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL I.FR GYRUS R","HMR_VRT_IFGRGSJ","Num",8,929,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PRECENT GYRUS L","HMR_VRT_PRGLGSJ","Num",8,930,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL TEMP LOBE WM L","HMR_VRT_TLOLWSJ","Num",8,931,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ME.FR-ORB GY L","HMR_VRT_MFOLGSJ","Num",8,932,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PERIRHIN CTX R","HMR_VRT_PCORGSJ","Num",8,933,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. PARIET LOBU R","HMR_VRT_SPLRGSJ","Num",8,934,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL L.FR-ORB GYRUS L","HMR_VRT_LFOLGSJ","Num",8,935,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PERIRHIN CTX L","HMR_VRT_PCOLGSJ","Num",8,936,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL I.TEMP GYRUS L","HMR_VRT_ITGLGSJ","Num",8,937,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL TEMP POLE L","HMR_VRT_TPOLGSJ","Num",8,938,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ENTORHIN CTX L","HMR_VRT_ECOLGSJ","Num",8,939,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL I.OCCIP GYRUS R","HMR_VRT_IOGRGSJ","Num",8,940,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. OCCIP GYRUS L","HMR_VRT_SOGLGSJ","Num",8,941,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL L. OC-TEMP GY R","HMR_VRT_LOTRGSJ","Num",8,942,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ENTORHIN CTX R","HMR_VRT_ECORGSJ","Num",8,943,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL HIPPO L","HMR_VRT_HIPLGSJ","Num",8,944,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL THALA L","HMR_VRT_THALGSJ","Num",8,945,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PARIET LOBE WM R","HMR_VRT_PLORWSJ","Num",8,946,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL FR CINGU R","HMR_VRT_FCRRGSJ","Num",8,947,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PARIET CINGU R","HMR_VRT_PCRRGSJ","Num",8,948,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL INSULA L","HMR_VRT_INSLGSJ","Num",8,949,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL POSTCENT GYRUS R","HMR_VRT_PCGRGSJ","Num",8,950,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL LINGU GYRUS R","HMR_VRT_LGYRGSJ","Num",8,951,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ME.FRAL GYRUS R","HMR_VRT_MEFRGSJ","Num",8,952,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL AMYGDALA L","HMR_VRT_AMYLGSJ","Num",8,953,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ME.OC-TEMP GY L","HMR_VRT_MOTLGSJ","Num",8,954,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PARAHIPPO GY R","HMR_VRT_PHGRGSJ","Num",8,955,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL A.LMB INT CAP R","HMR_VRT_ALIRWSJ","Num",8,956,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL MI.TEMP GYRUS R","HMR_VRT_MTGRGSJ","Num",8,957,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL OCCIP POLE R","HMR_VRT_OPORGSJ","Num",8,958,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL CORP CALLO","HMR_VRT_CCABWSJ","Num",8,959,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL FR CINGU L","HMR_VRT_FCRLGSJ","Num",8,960,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL PARIET CINGU L","HMR_VRT_PCRLGSJ","Num",8,961,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL AMYGDALA R","HMR_VRT_AMYRGSJ","Num",8,962,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL I.TEMP GYRUS R","HMR_VRT_ITGRGSJ","Num",8,963,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL S. TEMP GYRUS R","HMR_VRT_STGRGSJ","Num",8,964,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL MI.OCCIP  GYRUS L","HMR_VRT_MOGLGSJ","Num",8,965,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ANGU GYRUS L","HMR_VRT_ANGLGSJ","Num",8,966,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL ME.OC-TEMP GY R","HMR_VRT_MOTRGSJ","Num",8,967,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL CUNEUS R","HMR_VRT_CUNRGSJ","Num",8,968,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL L. OC-TEMP GY L","HMR_VRT_LOTLGSJ","Num",8,969,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL THALA R","HMR_VRT_THARGSJ","Num",8,970,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL OCCIP POLE L","HMR_VRT_OPOLGSJ","Num",8,971,,0,0,,0,0,600
"hamriv3","TOT NUM VOXEL FORNIX R","HMR_VRT_FORRWSJ","Num",8,972,,0,0,,0,0,600
"hamriv3","TIS VOL TOTAL BRAIN (NTV+ATV)","HMR_TTV_TBRBMDJ","Num",8,973,,0,0,,0,0,600
"haref",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,4542
"haref","EXAM 8 STATUS (E,A,H,1,2,3,4=EXAMINED)","X8STATUS","Char",8,2,,0,0,,0,0,4542
"haref","DATE OF EXAM 8","H02DATE","Num",8,3,,0,0,,0,0,4542
"haref","EXAM 1 EDUCATION","A03ED","Num",3,4,,0,0,,0,0,4542
"haref","CALCULATED AGE AT EXAM 1","EXAMAGE","Num",8,5,,0,0,,0,0,4542
"haref","DATE OF EXAM 2","B02DATE","Num",8,6,,0,0,,0,0,4542
"haref","GRADE OF SCHOOL COMPLETED","B03ED","Num",3,7,,0,0,,0,0,4542
"haref","EXAM 3 EDUCATION","C03ED","Num",3,8,,0,0,,0,0,4542
"haref","DATE OF EXAM 3","C02DATE","Num",8,9,,0,0,,0,0,4542
"haref","EXAM 4 EDUCATION","D03ED","Num",4,10,,0,0,,0,0,4542
"haref","DATE OF EXAM 4","D02DATE","Num",8,11,,0,0,,0,0,4542
"haref","EXAM 5 EDUCATION","E03ED","Num",8,12,,0,0,,0,0,4542
"haref","DATE OF EXAM 5","E02DATE","Num",8,13,,0,0,,0,0,4542
"haref","EXAM 6 EDUCATION","F03ED","Num",8,14,,0,0,,0,0,4542
"haref","RACE (VERIFIED AT PPTS LAST EXAM)","RACE","Num",8,15,,0,0,,0,0,4542
"haref","SEX (VERIFIED AT PPTS LAST EXAM)","SEX","Num",8,16,,0,0,,0,0,4542
"haref","DATE OF EXAM 6","F02DATE","Num",8,17,,0,0,,0,0,4542
"haref","GRADE OF SCHOOL COMPLETED","G03ED","Num",8,18,,0,0,,0,0,4542
"haref","DATE OF EXAM 7","G02DATE","Num",8,19,,0,0,,0,0,4542
"haref","GRADE OF SCHOOL COMPLETED","H03ED","Num",8,20,,0,0,,0,0,4542
"haref","EXAM AGE AT YEAR 25","EX8_AGE","Num",8,21,,0,0,,0,0,4542
"iachem",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,2877
"iachem","SERUM CREATININE COLLECT DATE","IL7CCDT","Num",8,2,,0,0,,0,0,2877
"iachem","SERUM CREATININE RECEIVED DATE","IL7CRDT","Num",8,3,,0,0,,0,0,2877
"iachem","SERUM CREATININE ASSAY DATE","IL7CADT","Num",8,4,,0,0,,0,0,2877
"iachem","SERUM CREATININE (MG/DL)","IL7CREAT","Num",8,5,,0,0,,0,0,2877
"iachem","SERUM CREATININE ASSAY STATUS","IL7CSTA","Char",1,6,,0,0,,0,0,2877
"iachem","SERUM CREATININE ASSAY TYPE","IL7CTYP","Char",1,7,,0,0,,0,0,2877
"iachem","GLOMERULAR FILTRATION RATE (ML/MIN/1.73M2-CKD)","IL7GFR","Num",8,8,8.1,8,1,,0,0,2877
"iacog",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,2736
"iacog","exam date","ICOGEXDAT","Num",8,2,,0,0,,0,0,2736
"iacog","Eyeglasses or contacts?","ICOGEYEGL","Num",8,3,,0,0,,0,0,2736
"iacog","brought eyeglasses or contacts?","ICOGBREYEGL","Num",8,4,,0,0,,0,0,2736
"iacog","Hearing aid?","ICOGHA","Num",8,5,,0,0,,0,0,2736
"iacog","brought hearing aid?","ICOGBHA","Num",8,6,,0,0,,0,0,2736
"iacog","Red color","ICOGCOLOR1","Num",8,7,,0,0,,0,0,2736
"iacog","green color","ICOGCOLOR2","Num",8,8,,0,0,,0,0,2736
"iacog","yeallow color","ICOGCOLOR3","Num",8,9,,0,0,,0,0,2736
"iacog","blue color","ICOGCOLOR4","Num",8,10,,0,0,,0,0,2736
"iacog","Speech difficulty?","ICOGSPEECH","Num",8,11,,0,0,,0,0,2736
"iacog","Tremor?","ICOGTREMOR","Num",8,12,,0,0,,0,0,2736
"iacog","Missing upper extremity?","ICOGMISSEXT","Num",8,13,,0,0,,0,0,2736
"iacog","other condition","ICOGOTHER","Num",8,14,,0,0,,0,0,2736
"iacog","cog test start time: hrs; min","ICOGSTART","Num",8,15,"TIME5.",5,0,,0,0,2736
"iacog","cog test start time: am;pm","ICOGSTARTAMPM","Num",8,16,,0,0,,0,0,2736
"iacog","cog test stop time: hrs;min","ICOGSTOP","Num",8,17,"TIME5.",5,0,,0,0,2736
"iacog","cog test stop time: am;pm","ICOGSTOPAMPM","Num",8,18,,0,0,,0,0,2736
"iacog","RAVLT score 1","I87SCORE1","Num",8,19,,0,0,,0,0,2736
"iacog","RAVLT score 2","I87SCORE2","Num",8,20,,0,0,,0,0,2736
"iacog","RAVLT score 3","I87SCORE3","Num",8,21,,0,0,,0,0,2736
"iacog","RAVLT score 4","I87SCORE4","Num",8,22,,0,0,,0,0,2736
"iacog","RAVLT score 5","I87SCORE5","Num",8,23,,0,0,,0,0,2736
"iacog","RAVLT interference score","I87INTSCORE","Num",8,24,,0,0,,0,0,2736
"iacog","RAVLT score 6","I87SCORE6","Num",8,25,,0,0,,0,0,2736
"iacog","RAVLT short delay end time: hrs,min","I87COMPTM","Num",8,26,"TIME5.",5,0,,0,0,2736
"iacog","RAVLT short delay end time: am,pm","I87SDELAMPM","Num",8,27,,0,0,,0,0,2736
"iacog","RAVLT short delay start time: hrs,min","I87LDELTIM","Num",8,28,"TIME5.",5,0,,0,0,2736
"iacog","RAVLT short delay start time: am,pm","I87LLDELAMPM","Num",8,29,,0,0,,0,0,2736
"iacog","RAVLT time delay, min","I87TOTDEL","Num",8,30,,0,0,,0,0,2736
"iacog","RAVLT long delay recall score","I87SCORE7","Num",8,31,,0,0,,0,0,2736
"iacog","DSST total score","I88TOTSC","Num",8,32,,0,0,,0,0,2736
"iacog","Stroop errors 1","I89NERR1","Num",8,33,,0,0,,0,0,2736
"iacog","Stroop correct 1","I89NCORR1","Num",8,34,,0,0,,0,0,2736
"iacog","Stroop time 1, sec","I89TOTSEC1","Num",8,35,,0,0,,0,0,2736
"iacog","Stroop errors 2","I89NERR2","Num",8,36,,0,0,,0,0,2736
"iacog","Stroop correct 2","I89NCORR2","Num",8,37,,0,0,,0,0,2736
"iacog","Stroop time 2, sec","I89TOTSEC2","Num",8,38,,0,0,,0,0,2736
"iacog","Stroop errors 3","I89NERR3","Num",8,39,,0,0,,0,0,2736
"iacog","Stroop correct 3","I89NCORR3","Num",8,40,,0,0,,0,0,2736
"iacog","Stroop time 3, sec","I89TOTSEC3","Num",8,41,,0,0,,0,0,2736
"iacog","MOCA vis/exec points","I94VSEPT","Num",8,42,,0,0,,0,0,2736
"iacog","MOCA naming points","I94NAMPT","Num",8,43,,0,0,,0,0,2736
"iacog","MOCA attent digits","I94DIGPT","Num",8,44,,0,0,,0,0,2736
"iacog","MOCA attent letters","I94LETPT","Num",8,45,,0,0,,0,0,2736
"iacog","MOCA attent 7 subtract points","I94SER7PT","Num",8,46,,0,0,,0,0,2736
"iacog","MOCA lang repeat points","I94LANGPT","Num",8,47,,0,0,,0,0,2736
"iacog","MOCA lang fluency points","I94LAFLPT","Num",8,48,,0,0,,0,0,2736
"iacog","MOCA abstraction points","I94ABSTPT","Num",8,49,,0,0,,0,0,2736
"iacog","MOCA delayed recall points","I94DELRECPT","Num",8,50,,0,0,,0,0,2736
"iacog","MOCA orientation points","I94ORIENTPT","Num",8,51,,0,0,,0,0,2736
"iacog","MOCA total score","I94MOCATOT","Num",8,52,,0,0,,0,0,2736
"iacog","REALM total score","I95REALMTOT","Num",8,53,,0,0,,0,0,2736
"iacog","LETFLU valid letter F","I94FWORDVAL","Num",8,54,,0,0,,0,0,2736
"iacog","LETFLU letter A","I96ATOT","Num",8,55,,0,0,,0,0,2736
"iacog","LETFLU valid letter A","I96AWORDVAL","Num",8,56,,0,0,,0,0,2736
"iacog","LETFLU letter S","I96STOT","Num",8,57,,0,0,,0,0,2736
"iacog","LETFLU valid letter S","I96SWORDVAL","Num",8,58,,0,0,,0,0,2736
"iacog","CATFLU valid animal","I97ANIMVAL","Num",8,59,,0,0,,0,0,2736
"iacog","RAVLT trial 1 done?","I87TRIAL1","Num",8,60,,0,0,,0,0,2736
"iacog","RAVLT trial 2 done?","I87TRIAL2","Num",8,61,,0,0,,0,0,2736
"iacog","RAVLT trial 3 done?","I87TRIAL3","Num",8,62,,0,0,,0,0,2736
"iacog","RAVLT trial 4 done?","I87TRIAL4","Num",8,63,,0,0,,0,0,2736
"iacog","RAVLT trial 5 done?","I87TRIAL5","Num",8,64,,0,0,,0,0,2736
"iacog","RAVLT interference trial done?","I87INTTRIAL","Num",8,65,,0,0,,0,0,2736
"iacog","RAVLT trial 6 done?","I87TRIAL6","Num",8,66,,0,0,,0,0,2736
"iacog","DSST done?","I88TEST","Num",8,67,,0,0,,0,0,2736
"iacog","Stroop 1 done?","I89TEST1","Num",8,68,,0,0,,0,0,2736
"iacog","Stroop 2 done?","I89TEST2","Num",8,69,,0,0,,0,0,2736
"iacog","Stroop 3 done?","I89TEST3","Num",8,70,,0,0,,0,0,2736
"iacog","Long delay recall done?","I87DEL","Num",8,71,,0,0,,0,0,2736
"iacog","MOCA done?","IMOCATEST","Num",8,72,,0,0,,0,0,2736
"iacog","REALM done?","IREALMTEST","Num",8,73,,0,0,,0,0,2736
"iacog","LETFLU letter A done?","ILETATEST","Num",8,74,,0,0,,0,0,2736
"iacog","LETFLU letter S done?","ILETSTEST","Num",8,75,,0,0,,0,0,2736
"iacog","CATFLU done?","ICATTEST","Num",8,76,,0,0,,0,0,2736
"iacog","Physical","ICOGPHYS","Num",8,77,,0,0,,0,0,2736
"iacog","vision","ICOGVIS","Num",8,78,,0,0,,0,0,2736
"iacog","Hearing","ICOGHEAR","Num",8,79,,0,0,,0,0,2736
"iacog","can't read","ICOGCNREAD","Num",8,80,,0,0,,0,0,2736
"iacog","didn't understand instructions","ICOGINST","Num",8,81,,0,0,,0,0,2736
"iacog","not cooperative","ICOGNCOP","Num",8,82,,0,0,,0,0,2736
"iacog","tester error","ICOGTESTERROR","Num",8,83,,0,0,,0,0,2736
"iacog","other","ICOGOTHERN","Num",8,84,,0,0,,0,0,2736
